"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEPART,A,5","CONVCLASS,A,1","INTUSE1,I,4","COST_PER,A,6","COST_PERS,A,6","COST_MAGASIN,A,10"
650000,GB1,2001,1,20010005,4,CAS,2001,,2001-01-01,2001-01-01,,-5.950000,CHF,-10.000000,,,,,,8,,0,0,,,,,,,
650000,GB1,2001,1,20010006,4,CAS,2001,,2001-01-01,2001-01-01,,-5.950000,CHF,-10.000000,,,,,,9,,0,0,,,,,,,
650000,GB1,2001,1,20010007,4,CAS,2001,,2001-01-01,2001-01-01,,-5.950000,CHF,-10.000000,,,,,,10,,0,0,,,,,,,
650000,PR$,2001,12,101200016,9,PRI,2001,,2001-12-31,2001-12-31,BEF  -> EUR   ORIGINAL BALANS REBUILDING,0.010000,,,,,,,,,E,,0,,,,,,,
653000,BBL,2001,12,20010008,11,CAS,2001,BASF,2001-12-30,2001-12-30,,12964.210000,BEF,522975.000000,,,,,,3,,0,0,,,,,,,
653000,BBL,2001,12,20010008,34,CAS,2001,GEC_ALSTH,2001-12-30,2001-12-30,,134.580000,BEF,5429.000000,,,,,,2,,0,0,,,,,,,
653000,BBL,2001,12,20010009,5,CAS,2001,RENAULT_IN,2001-12-30,2001-12-30,,71.590000,BEF,2888.000000,,,,,,2,,0,0,,,,,,,
653000,GB1,2002,1,20020004,3,CAS,2002,ATLASED1,2002-01-01,2002-01-01,,-6.200000,CHF,-10.000000,,,,,,5,,0,0,,,,,,,
653000,PR$,2001,12,101200016,10,PRI,2001,,2001-12-31,2001-12-31,BEF  -> EUR   ORIGINAL BALANS REBUILDING,0.010000,,,,,,,,,E,,0,,,,,,,
654000,DI1,2001,1,20010001,1,PRI,2001,,2001-01-01,2001-01-01,,-24.790000,BEF,-1000.000000,,,,,,0,,0,0,,,,,,,
654000,GB1,2001,1,20010005,3,CAS,2001,,2001-01-01,2001-01-01,,-3823.040000,CHF,0.000000,,,,,,8,,0,0,,,,,,,
654000,GB1,2001,1,20010006,3,CAS,2001,,2001-01-01,2001-01-01,,-3823.040000,CHF,0.000000,,,,,,9,,0,0,,,,,,,
654000,GB1,2001,1,20010007,3,CAS,2001,,2001-01-01,2001-01-01,,-3823.040000,CHF,0.000000,,,,,,10,,0,0,,,,,,,
654000,GB1,2001,1,20010011,9,CAS,2001,,2001-01-30,2001-01-30,,299.600000,BEF,12086.000000,,,,,,,,,0,,,,,,,
654000,PR$,2001,12,101200016,11,PRI,2001,,2001-12-31,2001-12-31,BEF  -> EUR   ORIGINAL BALANS REBUILDING,0.010000,,,,,,,,,E,,0,,,,,,,
655000,A01,2001,3,20010011,4,PUR,2001,ASSOCIATIO,2001-03-03,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,A01,2001,3,20010012,4,PUR,2001,BEKAERT,2001-03-03,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,A01,2001,5,20010027,4,PUR,2001,BAXTER_TRA,2001-05-20,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,A01,2001,5,20010033,6,PUR,2001,MARUBENI,2001-05-20,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,A01,2001,12,20010059,4,PUR,2001,BAXTER_TRA,2001-12-12,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,A01,2002,1,20020004,4,PUR,2002,VW,2002-01-04,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,BBL,2001,2,20010002,6,CAS,2001,,2001-02-01,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,BBL,2001,12,20010009,15,CAS,2001,,2001-12-30,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,FAC,2001,6,20010018,4,SAL,2001,HEXCEL,2001-06-06,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,PR$,2001,1,100100001,2,PRI,2001,,2001-01-31,,BEF -> EUR   C/S MATCH,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,PR$,2001,3,100300002,2,PRI,2001,,2001-03-31,,BEF -> EUR   C/S MATCH,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,PR$,2001,6,100600003,2,PRI,2001,,2001-06-30,,BEF -> EUR   C/S MATCH,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,PR$,2001,6,100600014,2,PRI,2001,,2001-06-30,,BEF -> EUR   C/S MATCH,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,PR$,2001,12,101200004,2,PRI,2001,,2001-12-31,,BEF -> EUR   C/S MATCH,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,PR$,2001,12,101200005,2,PRI,2001,,2001-12-31,,BEF -> EUR   C/S MATCH,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,PR$,2001,12,101200008,2,PRI,2001,,2001-12-31,,BEF -> EUR   C/S MATCH,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,PR$,2001,12,101200016,15,PRI,2001,,2001-12-31,2001-12-31,BEF -> EUR   ORIGINAL BALANS REBUILDING,-0.060000,,,,,,,,,E,,0,,,,,,,
655000,PR$,2002,2,110200006,2,PRI,2002,,2002-02-28,,BEF -> EUR   C/S MATCH,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,PR$,2002,3,110300012,2,PRI,2002,,2002-03-31,,BEF -> EUR   C/S MATCH,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,PR$,2002,3,110300017,2,PRI,2002,,2002-03-31,2002-03-31,Adjusting CAS Dbk position,0.020000,,,,,,,,,E,,0,,,,,,,
655000,V01,2001,1,20010016,4,SAL,2001,BASF,2001-01-01,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,V01,2001,2,20010017,4,SAL,2001,ACE,2001-02-05,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,V01,2001,2,20010018,4,SAL,2001,AGFA,2001-02-05,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,V01,2001,5,20010044,4,SAL,2001,ACE,2001-05-05,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,V01,2001,9,20010065,4,SAL,2001,AGFA,2001-09-09,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,V01,2001,12,20010090,4,SAL,2001,BASF,2001-12-30,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,V01,2002,3,20020026,4,SAL,2002,ACE,2002-03-22,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,V02,2001,2,20010018,4,SAL,2001,LALEMANT,2001-02-02,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,V02,2001,2,20010023,4,SAL,2001,QUALIPHAR,2001-02-02,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
655000,V02,2001,4,20010034,5,SAL,2001,TABACCOMAT,2001-04-04,,BEF -> EUR   BALANCE DOC,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
657000,BBL,2001,2,20010001,2,CAS,2001,,2001-02-01,2001-02-01,,24.790000,BEF,1000.000000,24.790000,NSGSD21,5.210000,0.000000,,,,,0,,,,,,,
657000,BBL,2001,2,20010002,2,CAS,2001,,2001-02-01,2001-02-01,,24.790000,BEF,1000.000000,24.790000,NSGSD21,5.210000,0.000000,,,,,0,,,,,,,
657000,BBL,2001,2,20010002,4,CAS,2001,,2001-02-01,2001-02-01,,24.790000,BEF,1000.000000,24.790000,NSGSD21,5.210000,0.000000,,,,,0,,,,,,,
657000,GB1,2001,1,20010005,6,CAS,2001,,2001-01-01,2001-01-01,,3823.040000,CHF,0.000000,,,,,,8,,0,0,,,,,,,
657000,GB1,2001,1,20010006,6,CAS,2001,,2001-01-01,2001-01-01,,3823.040000,CHF,0.000000,,,,,,9,,0,0,,,,,,,
657000,GB1,2001,1,20010007,6,CAS,2001,,2001-01-01,2001-01-01,,3823.040000,CHF,0.000000,,,,,,10,,0,0,,,,,,,
657000,GB1,2002,1,20020004,5,CAS,2002,ATLASED1,2002-01-01,2002-01-01,,24.790000,CHF,0.000000,,,,,,5,,0,0,,,,,,,
657000,PR$,2001,12,101200016,12,PRI,2001,,2001-12-31,2001-12-31,BEF  -> EUR   ORIGINAL BALANS REBUILDING,-0.010000,,,,,,,,,E,,0,,,,,,,
692000,DI1,2002,12,20020010,1,PRI,2002,,2002-12-31,2002-12-31,,25808.900000,,,,,,,,,,,0,,,,,,,
693000,DI1,2002,12,20020010,3,PRI,2002,,2002-12-31,2002-12-31,,283898.020000,,,,,,,,,,,0,,,,,,,
694000,DI1,2002,12,20020010,2,PRI,2002,,2002-12-31,2002-12-31,,206471.270000,,,,,,,,,,,0,,,,,,,
700000,BBL,2001,2,20010003,2,CAS,2001,,2001-02-01,2001-02-01,,-934.880000,BEF,-37713.000000,934.880000,NSS  21,196.330000,0.000000,,,,,1,,001,,,,,
700000,BBL,2001,6,20010005,7,CAS,2001,,2001-06-30,2001-06-30,,-24.790000,BEF,-1000.000000,24.790000,NSS  21,5.210000,0.000000,,,,,1,,001,,,,,
700000,CAS,2001,2,20010003,3,CAS,2001,,2001-02-28,2001-02-28,,-247.890000,BEF,-10000.000000,247.890000,NSS  21,52.060000,0.000000,,,,,1,,001,,,,,
700000,DI1,2002,1,20020006,2,PRI,2002,,2002-01-01,2002-01-01,,3594.460000,,,,,,,,,,,1,,001,,,,,
700000,FAC,2001,1,20010001,2,SAL,2001,ACE,2001-01-01,2001-01-31,ACE,-24.790000,BEF,-1000.000000,24.790000,NSS  21,5.210000,0.000000,,,,,1,,200,,,,,
700000,FAC,2001,1,20010002,2,SAL,2001,ARBO,2001-01-01,2001-01-31,ARBO,-2178.440000,BEF,-87878.000000,2178.440000,ESPRT0,0.000000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,1,20010003,2,SAL,2001,ATUNMED,2001-01-01,2001-03-31,ATUNMED,-5112.930000,DEM,-10000.000000,5112.930000,ESDLI0,0.000000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,1,20010004,2,SAL,2001,ATUNMED,2001-01-01,2001-03-31,ATUNMED,-613.560000,DEM,-1200.000000,613.560000,ESDLI0,0.000000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,1,20010005,2,SAL,2001,GIRAFFE,2001-01-03,2001-01-03,GIRAFFE,-140.210000,BEF,-5656.000000,140.210000,NSCS 0,0.000000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,2,20010006,2,SAL,2001,ACE,2001-02-03,2001-03-05,ACE,-115.870000,BEF,-4674.000000,115.870000,NSS  21,24.340000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,2,20010007,2,SAL,2001,AGFA,2001-02-03,2001-03-05,AGFA,-1458.680000,,0.000000,1458.680000,NSS  21,306.320000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,3,20010008,2,SAL,2001,ACE,2001-03-21,2001-04-20,ACE,-1553.800000,BEF,-62680.000000,1553.800000,NSS  21,326.300000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,3,20010009,2,SAL,2001,BECKERS,2001-03-21,2001-03-21,BECKERS,-1841.750000,BEF,-74296.000000,1841.750000,NSS  21,386.760000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,3,20010010,2,SAL,2001,CALLEBAUT,2001-03-21,2001-03-21,CALLEBAUT,-20280.120000,BEF,-818098.000000,20280.120000,NSS  21,4258.810000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,3,20010011,2,SAL,2001,CALLEBAUT,2001-03-21,2001-03-21,CALLEBAUT,-1845.690000,BEF,-74455.000000,1845.690000,NSS  21,387.580000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,4,20010012,2,SAL,2001,ACE,2001-04-04,2001-05-04,ACE,-161.400000,BEF,-6511.000000,161.400000,NSS  21,33.890000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,5,20010014,2,SAL,2001,GEC_ALSTH,2001-05-05,2001-05-05,GEC_ALSTH,-182.080000,BEF,-7345.000000,182.080000,NSS  21,38.250000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,6,20010015,2,SAL,2001,HEXCEL,2001-06-06,2001-06-06,HEXCEL,-707.690000,BEF,-28548.000000,707.690000,NSS  21,148.610000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,6,20010017,2,SAL,2001,ARBO,2001-06-06,2001-07-06,ARBO,-245.120000,BEF,-9888.000000,245.120000,ESDLI0,0.000000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,6,20010018,2,SAL,2001,HEXCEL,2001-06-06,2001-06-06,HEXCEL,-18.200000,BEF,-734.000000,18.200000,NSS  21,3.820000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,6,20010019,2,SAL,2001,GEC_ALSTH,2001-06-06,2001-06-06,GEC_ALSTH,-2023.410000,BEF,-81624.000000,2023.410000,NSS  21,424.910000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,6,20010020,2,SAL,2001,IBL,2001-06-06,2001-06-06,IBL,-21.720000,BEF,-876.000000,21.720000,ESDLI0,0.000000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,6,20010021,2,SAL,2001,TABACCOMAT,2001-06-06,2001-06-06,TABACCOMAT,-181.630000,BEF,-7327.000000,181.630000,NSS  21,38.150000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,6,20010022,2,SAL,2001,UNION_MIN,2001-06-06,2001-06-06,UNION_MIN,-202.330000,BEF,-8162.000000,202.330000,NSS  21,42.490000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,7,20010023,2,SAL,2001,ACE,2001-07-21,2001-08-20,ACE,-182.080000,BEF,-7345.000000,182.080000,NSS  21,38.250000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,7,20010024,2,SAL,2001,ACE,2001-07-22,2001-08-21,ACE,-202.330000,BEF,-8162.000000,202.330000,NSS  21,42.490000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,7,20010025,2,SAL,2001,ARBO,2001-07-22,2001-08-21,ARBO,-22.010000,BEF,-888.000000,22.010000,ESDLI0,0.000000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,7,20010026,2,SAL,2001,BASF,2001-07-22,2001-07-22,BASF,-1821.050000,BEF,-73461.000000,1821.050000,NSS  21,382.430000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,7,20010027,2,SAL,2001,DUPONT,2001-07-22,2001-07-22,DUPONT,-182.080000,BEF,-7345.000000,182.080000,NSS  21,38.250000,0.000000,,,,,1,,001,,,,,
700000,FAC,2001,7,20010028,2,SAL,2001,GEC_ALSTH,2001-07-22,2001-07-22,GEC_ALSTH,-182.080000,BEF,-7345.000000,182.080000,NSS  21,38.250000,0.000000,,,,,1,,001,,,,,
700000,FAC,2003,2,2003001,2,SAL,2003,BRICO,2003-02-02,2003-04-30,,-3107.920000,,,3107.920000,NSS  21,652.660000,0.000000,,,,,1,,001,,,,,
700000,FAC,2003,2,2003002,2,SAL,2003,CALLEBAUT,2003-02-02,2003-04-30,,-4206.040000,,,4206.040000,NSS  21,883.270000,0.000000,,,,,1,,001,,,,,
700000,FAC,2003,3,2003003,2,SAL,2003,ACE,2003-03-30,2003-04-29,,-5595.860000,,,4935.540000,NSS  21,1036.460000,0.000000,,,,,1,,001,,,,,
700000,FAC,2003,3,2003003,3,SAL,2003,ACE,2003-03-30,2003-04-29,,-955.300000,,,842.570000,NSS  21,176.940000,0.000000,,,,,0,,,,,,,
700000,FAC,2003,3,2003004,2,SAL,2003,ASMA,2003-03-30,2003-03-30,,-2579.720000,,,2579.720000,NSS  21,541.740000,0.000000,,,,,1,,001,,,,,
700000,FAC,2003,3,2003005,2,SAL,2003,BASF,2003-03-30,2003-03-30,,-5678.120000,,,5678.120000,NSS  21,1192.410000,0.000000,,,,,1,,001,,,,,
700000,FAC,2003,3,2003006,2,SAL,2003,BECKERS,2003-03-30,2003-03-30,,-1269.150000,,,1269.150000,NSS  21,266.520000,0.000000,,,,,1,,001,,,,,
700000,FAC,2004,1,2004012,2,SAL,2004,ACE,2004-01-15,2004-02-14,,-0.960000,,,0.840000,NSS  21,0.180000,0.000000,,,,,1,,001,,,,,
700000,FAC,2004,1,2004013,2,SAL,2004,ACE,2004-01-30,2004-02-29,,-1675.700000,,,1477.970000,NSS  21,310.370000,0.000000,,,,,1,,001,,,,,
700000,FAC,2004,2,2004014,2,SAL,2004,ACE,2004-02-27,2004-03-28,,-611.170000,,,539.050000,NSS  21,113.200000,0.000000,,,,,1,,001,,,,,
700000,FAC,2004,3,2004016,2,SAL,2004,ACE,2004-03-12,2004-04-11,,-52.160000,,,46.000000,NSS  21,9.660000,0.000000,,,,,1,,001,,,,,
700000,PR$,2001,12,101200016,13,PRI,2001,,2001-12-31,2001-12-31,BEF  -> EUR   ORIGINAL BALANS REBUILDING,0.020000,,,,,,,,,E,,0,,,,,,,
700000,V01,2001,1,20010001,2,SAL,2001,ALTRIPAN,2001-01-03,2001-01-03,ALTRIPAN,-204.860000,BEF,-8264.000000,204.860000,NSS  21,43.030000,0.000000,,0,,0,1,,001,,,,,
700000,V01,2001,1,20010002,2,SAL,2001,ACE,2001-01-02,2001-01-02,ACE,-420.530000,DEM,-892.860000,420.530000,NSS  12,50.470000,0.000000,,0,,0,1,,001,,,,,
700000,V01,2001,1,20010003,2,SAL,2001,ALTRIPAN,2001-01-03,2001-01-03,ALTRIPAN,22.140000,BEF,893.000000,-22.140000,NSS  12,-2.650000,-0.000000,,0,,0,1,,001,,,,,
700000,V01,2001,1,20010004,2,SAL,2001,AGFA,2001-01-01,2001-01-01,AGFA,-221.340000,BEF,-8929.000000,221.340000,NSS  12,26.550000,0.000000,,0,,0,1,,001,,,,,
700000,V01,2001,1,20010005,2,SAL,2001,ARBO,2001-01-08,2001-01-08,ARBO,-247.890000,BEF,-10000.000000,247.890000,ESTRF0,0.000000,0.000000,,0,,0,1,,001,,,,,
700000,V01,2001,1,20010006,2,SAL,2001,ACE,2001-01-01,2001-01-01,ACE,-997.200000,BEF,-40227.000000,997.200000,NSS  12,119.660000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,1,20010007,2,SAL,2001,ACE,2001-01-01,2001-01-01,ACE,-9.400000,BEF,-379.000000,9.400000,NSS  12,1.140000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,1,20010008,2,SAL,2001,ACE,2001-01-01,2001-01-01,ACE,-165.020000,BEF,-6657.000000,165.020000,NSS  12,19.810000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,1,20010009,2,SAL,2001,AGFA,2001-01-01,2001-01-01,AGFA,-393.080000,,0.000000,393.080000,NSS  12,47.170000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,1,20010010,2,SAL,2001,AGFA,2001-01-01,2001-01-01,AGFA,-228.410000,,0.000000,228.410000,NSS  12,27.420000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,1,20010011,2,SAL,2001,ALTRIPAN,2001-01-01,2001-01-01,ALTRIPAN,-5.900000,BEF,-238.000000,5.900000,NSS  12,0.720000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,1,20010012,2,SAL,2001,ARBO,2001-01-01,2001-01-01,ARBO,-180.190000,BEF,-7269.000000,180.190000,ESTRF0,0.000000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,1,20010013,2,SAL,2001,ARTHAUD,2001-01-01,2001-01-01,ARTHAUD,-736.190000,FRF,-4569.000000,736.190000,ESTRF0,0.000000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,1,20010015,2,SAL,2001,ATUNMED,2001-01-01,2001-01-01,ATUNMED,-214.300000,DEM,-455.000000,214.300000,ESTRF0,0.000000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,1,20010016,2,SAL,2001,BASF,2001-01-01,2001-01-01,BASF,-101.120000,BEF,-4079.000000,101.120000,NSS  12,12.150000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,2,20010017,2,SAL,2001,ACE,2001-02-05,2001-02-05,ACE,-98.840000,BEF,-3987.000000,98.840000,NSS  12,11.850000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,2,20010018,2,SAL,2001,AGFA,2001-02-05,2001-02-05,AGFA,-885.330000,,0.000000,885.330000,NSS  12,106.250000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,2,20010019,2,SAL,2001,ARTHAUD,2001-02-05,2001-02-05,ARTHAUD,-12008.430000,FRF,-74526.000000,12008.430000,ESTRF0,0.000000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,2,20010020,2,SAL,2001,ARBO,2001-02-05,2001-02-05,ARBO,-13.860000,BEF,-559.000000,13.860000,ESTRF0,0.000000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,2,20010022,2,SAL,2001,BASF,2001-02-05,2001-02-05,BASF,-9195.390000,BEF,-370941.000000,9195.390000,NSS  12,1103.450000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,2,20010023,2,SAL,2001,ALTRIPAN,2001-02-02,2001-02-02,ALTRIPAN,-319.680000,BEF,-12896.000000,319.680000,NSS  12,38.370000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,2,20010024,2,SAL,2001,ACE,2001-02-02,2001-02-02,ACE,-24.590000,BEF,-992.000000,24.590000,NSS  12,2.950000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,2,20010025,2,SAL,2001,ATUNMED,2001-02-01,2001-02-01,ATUNMED,-520.580000,DEM,-1000.000000,520.580000,ESDLI0,0.000000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,3,20010026,2,SAL,2001,ACE,2001-03-21,2001-04-20,ACE,-1614.110000,BEF,-65113.000000,1614.110000,NSS  21,338.970000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,3,20010027,2,SAL,2001,BASF,2001-03-21,2001-03-21,BASF,-16136.750000,BEF,-650955.000000,16136.750000,NSS  21,3388.730000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,3,20010028,2,SAL,2001,BASF,2001-03-22,2001-03-22,BASF,-184.160000,BEF,-7429.000000,184.160000,NSS  21,38.670000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,3,20010030,2,SAL,2001,ACE,2001-03-23,2001-04-22,ACE,-1614.110000,BEF,-65113.000000,1614.110000,NSS  21,338.970000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,3,20010031,2,SAL,2001,ARTHAUD,2001-03-23,2001-04-22,ARTHAUD,-152.450000,FRF,-1000.000000,152.450000,ESTRF0,0.000000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,3,20010032,2,SAL,2001,ASMA,2001-03-23,2001-03-23,ASMA,-1843.580000,BEF,-74370.000000,1843.580000,NSS  21,387.160000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,3,20010033,2,SAL,2001,CMB,2001-03-23,2001-03-23,CMB,-184.140000,BEF,-7428.000000,184.140000,NSS  21,38.670000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,3,20010034,2,SAL,2001,BOPACK,2001-03-23,2001-03-23,BOPACK,-1841.280000,BEF,-74277.000000,1841.280000,NSS  21,386.660000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,4,20010035,2,SAL,2001,ACE,2001-04-04,2001-05-04,ACE,-1614.110000,BEF,-65113.000000,1614.110000,NSS  21,338.970000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,4,20010036,2,SAL,2001,ACE,2001-04-04,2001-05-04,ACE,-11.380000,BEF,-459.000000,11.380000,NSS  21,2.380000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,4,20010037,2,SAL,2001,AGFA,2001-04-04,2001-05-04,AGFA,-826.450000,,0.000000,826.450000,NSS  21,173.550000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,4,20010038,2,SAL,2001,ALTRIPAN,2001-04-04,2001-06-30,ALTRIPAN,-161.230000,BEF,-6504.000000,161.230000,NSS  21,33.860000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,4,20010039,2,SAL,2001,ARBO,2001-04-04,2001-05-04,ARBO,-195.290000,BEF,-7878.000000,195.290000,ESDLI0,0.000000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,4,20010040,2,SAL,2001,ARTHAUD,2001-04-04,2001-05-04,ARTHAUD,-152.450000,FRF,-1000.000000,152.450000,ESTRF0,0.000000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,4,20010041,2,SAL,2001,ASMA,2001-04-04,2001-04-04,ASMA,-184.160000,BEF,-7429.000000,184.160000,NSS  21,38.670000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,4,20010042,2,SAL,2001,ATUNMED,2001-04-04,2001-06-30,ATUNMED,-3924.680000,DEM,-7676.000000,3924.680000,ESDLI0,0.000000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,5,20010043,2,SAL,2001,ACE,2001-05-05,2001-06-04,ACE,-161.380000,BEF,-6510.000000,161.380000,NSS  21,33.890000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,5,20010044,2,SAL,2001,ACE,2001-05-05,2001-06-04,ACE,-18.620000,BEF,-751.000000,18.620000,NSS  21,3.920000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,5,20010045,2,SAL,2001,ALTRIPAN,2001-05-05,2001-07-31,ALTRIPAN,-18026.520000,BEF,-727188.000000,18026.520000,NSS  21,3785.580000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,5,20010047,2,SAL,2001,BECKERS,2001-05-05,2001-05-05,BECKERS,-180.220000,BEF,-7270.000000,180.220000,NSS  21,37.850000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,5,20010048,2,SAL,2001,BOPACK,2001-05-05,2001-05-05,BOPACK,-184.160000,BEF,-7429.000000,184.160000,NSS  21,38.670000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,8,20010049,2,SAL,2001,ACE,2001-08-08,2001-09-07,ACE,-1614.110000,BEF,-65113.000000,1614.110000,NSS  21,338.970000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,8,20010050,2,SAL,2001,ALTRIPAN,2001-08-08,2001-10-31,ALTRIPAN,-179.570000,BEF,-7244.000000,179.570000,NSS  21,37.700000,0.000000,,,,,1,,001,,,,,
700000,V01,2001,8,20010051,2,SAL,2001,BASF,2001-08-08,2001-08-08,BASF,-182084.240000,BEF,-7345260.000000,182084.240000,NSS  21,38237.700000,0.000000,,,,,1,,001,,,,,
