id,name,date_dep,partner_id:id,method,tax_id:id,total_neg
deposit28590,28938,2006-12-13,auction_db.partner7491,keep,auction_db.tax5,f
deposit28218,28789,2006-09-25,auction_db.partner1972,keep,auction_db.tax5,f
deposit28592,29111,2006-12-14,auction_db.partner3369,keep,auction_db.tax5,f
deposit28462,28581,2006-11-22,auction_db.partner3599,keep,auction_db.tax5,f
deposit28908,29534,2007-02-28,auction_db.partner8125,keep,auction_db.tax5,f
deposit28325,28372,2006-05-03,auction_db.partner4058,keep,auction_db.tax5,f
deposit27987,28558,2006-06-19,auction_db.partner1972,keep,,f
deposit28173,28749,2006-09-12,auction_db.partner7389,keep,,f
deposit27476,28080,2006-02-20,auction_db.partner3731,keep,,f
deposit28139,28708,2006-09-07,auction_db.partner744,keep,,f
deposit28577,28660,2006-12-06,auction_db.partner936,keep,,f
deposit28885,29514,2007-02-22,auction_db.partner7743,keep,,f
deposit28921,29519,2007-03-01,auction_db.partner1972,keep,,f
deposit28919,29458,2007-03-01,auction_db.partner5350,keep,,f
deposit28651,29250,2007-01-04,auction_db.partner1689,keep,,f
deposit27850,28413,2006-05-11,auction_db.partner4353,keep,,f
deposit28920,29506,2007-03-01,auction_db.partner8130,keep,,f
deposit27794,28348,2006-05-02,auction_db.partner_unknown,keep,,f
deposit819,24695,2004-06-02,auction_db.partner_unknown,contact,,t
deposit28354,28965,2006-10-23,auction_db.partner7577,keep,,f
deposit28846,29452,2007-02-20,auction_db.partner8096,keep,,f
deposit28926,29532,2007-03-04,auction_db.partner3717,keep,,f
deposit28728,29352,2007-01-25,auction_db.partner2482,keep,,f
deposit28833,29435,2007-02-14,auction_db.partner3525,keep,,f
deposit28864,29478,2007-02-16,auction_db.partner453,keep,,f
deposit28389,28683,2006-10-25,auction_db.partner3538,keep,,f
deposit28934,29481,2007-03-06,auction_db.partner8138,keep,,f
deposit27818,28378,2006-05-06,auction_db.partner4062,keep,,f
deposit28830,29434,2007-02-14,auction_db.partner8083,keep,,f
deposit28183,28762,2006-09-13,auction_db.partner6958,keep,,f
deposit28092,28561,2006-08-23,auction_db.partner4352,keep,,f
deposit28760,29376,2007-02-02,auction_db.partner8008,keep,,f
deposit28938,29421,2007-03-07,auction_db.partner7564,keep,,f
deposit28695,29241,2007-01-15,auction_db.partner7740,keep,,f
deposit28852,29462,2007-02-20,auction_db.partner1972,keep,,f
deposit28295,28883,2006-10-11,auction_db.partner7535,keep,,f
deposit28669,29271,2007-01-08,auction_db.partner1020,keep,,f
deposit28483,29109,2006-11-27,auction_db.partner7730,keep,,f
deposit28850,29453,2007-02-20,auction_db.partner6008,keep,,f
deposit26134,26683,2005-02-18,auction_db.partner658,contact,,t
deposit28707,29320,2007-01-18,auction_db.partner242,keep,auction_db.tax5,f
deposit28859,29457,2007-02-20,auction_db.partner8099,keep,,f
deposit28675,29280,2007-01-10,auction_db.partner7872,keep,,f
deposit28947,29347,2007-03-08,auction_db.partner7938,keep,,f
deposit28835,29437,2007-02-15,auction_db.partner600,keep,,f
deposit28917,29266,2007-02-28,auction_db.partner3717,keep,,f
deposit28948,29314,2007-03-08,auction_db.partner8143,keep,,f
deposit1188,24051,2004-07-08,auction_db.partner692,contact,,t
deposit28802,29401,2007-02-07,auction_db.partner8031,keep,,f
deposit28823,29415,2007-02-14,auction_db.partner8079,keep,,f
deposit28705,29144,2007-01-17,auction_db.partner7892,keep,,f
deposit28950,29563,2007-03-08,auction_db.partner8144,keep,,f
deposit28951,29421,2007-03-08,auction_db.partner8145,keep,,f
deposit28839,29398,2007-02-16,auction_db.partner8024,keep,,f
deposit26529,27097,2005-05-26,auction_db.partner_unknown,keep,,t
deposit28688,29228,2007-01-11,auction_db.partner7881,keep,,f
deposit28677,29230,2007-01-10,auction_db.partner7873,keep,,f
deposit28790,29398,2007-02-06,auction_db.partner8024,keep,,f
deposit28721,29140,2007-01-24,auction_db.partner7964,keep,,f
deposit28664,29257,2007-01-05,auction_db.partner7866,keep,,f
deposit28268,28823,2006-10-03,auction_db.partner7485,keep,,f
deposit28927,29143,2007-03-05,auction_db.partner8134,keep,,f
deposit27893,28464,2006-05-24,auction_db.partner4132,keep,,f
deposit28197,28786,2006-09-20,auction_db.partner_unknown,keep,,f
deposit25866,26483,2004-12-08,auction_db.partner662,contact,,t
deposit276,25612,2004-04-09,auction_db.partner269,contact,,t
deposit28421,29028,2006-11-08,auction_db.partner_unknown,keep,,f
deposit28769,28873,2007-02-03,auction_db.partner_unknown,keep,,f
deposit28416,29012,2006-11-07,auction_db.partner_unknown,keep,,f
deposit28900,29498,2007-02-27,auction_db.partner8108,keep,,f
deposit28937,29174,2007-03-07,auction_db.partner7879,keep,,f
deposit28965,29585,2007-03-14,auction_db.partner8193,keep,,f
deposit28541,29089,2006-11-30,auction_db.partner5659,keep,,f
deposit28737,29358,2007-01-29,auction_db.partner974,keep,,f
deposit28499,28906,2006-11-29,auction_db.partner7235,keep,,f
deposit28275,28832,2006-10-04,auction_db.partner1324,keep,,f
deposit28838,29442,2007-02-16,auction_db.partner2467,keep,,f
deposit28968,29587,2007-03-15,auction_db.partner8195,keep,,f
deposit28967,29564,2007-03-14,auction_db.partner5826,keep,,f
deposit28471,29062,2006-11-24,auction_db.partner2577,keep,,f
deposit28495,29115,2006-11-28,auction_db.partner_unknown,keep,,f
deposit28184,28755,2006-09-13,auction_db.partner7396,keep,,f
deposit28976,29586,2007-03-15,auction_db.partner4964,keep,,f
deposit28903,29524,2007-02-27,auction_db.partner8123,keep,,f
deposit28853,29423,2007-02-20,auction_db.partner3401,keep,,f
deposit28521,28768,2006-11-30,auction_db.partner660,keep,auction_db.tax5,f
deposit28973,29593,2007-03-15,auction_db.partner3540,keep,,f
deposit28901,28795,2007-02-27,auction_db.partner8122,keep,,f
deposit28998,29598,2007-03-19,auction_db.partner8199,keep,auction_db.tax5,f
deposit28699,29299,2007-01-16,auction_db.partner7888,keep,,f
deposit28530,28894,2006-11-30,auction_db.partner7747,keep,,f
deposit28743,29365,2007-01-31,auction_db.partner2889,keep,,f
deposit28978,29473,2007-03-16,auction_db.partner8200,keep,auction_db.tax5,f
deposit28904,29333,2007-02-27,auction_db.partner7999,keep,,f
deposit28536,28681,2006-09-05,auction_db.partner7749,keep,auction_db.tax5,f
deposit28996,29591,2007-03-19,auction_db.partner3055,keep,auction_db.tax5,f
deposit28997,29446,2007-03-19,auction_db.partner8094,keep,auction_db.tax5,f
deposit28597,29185,2006-12-14,auction_db.partner7827,keep,,f
deposit28941,29471,2007-03-07,auction_db.partner2147,keep,,f
deposit28985,29609,2007-03-19,auction_db.partner1436,keep,,f
deposit28989,29548,2007-03-19,auction_db.partner8137,keep,,f
deposit28494,29019,2006-11-07,auction_db.partner7737,keep,auction_db.tax5,f
deposit28608,29204,2006-12-20,auction_db.partner7834,keep,auction_db.tax5,f
deposit28999,29545,2007-03-20,auction_db.partner35,keep,,f
deposit28902,29058,2007-02-27,auction_db.partner8121,keep,auction_db.tax5,f
deposit28983,29095,2007-03-19,auction_db.partner315,keep,,f
deposit28994,29562,2007-03-19,auction_db.partner468,keep,,f
deposit29001,29605,2007-03-20,auction_db.partner319,keep,,f
deposit28694,29295,2007-01-14,auction_db.partner7235,keep,,f
deposit28916,29283,2007-03-01,auction_db.partner8129,keep,auction_db.tax5,f
deposit28585,29181,2006-12-09,auction_db.partner7776,keep,,f
deposit28945,29558,2007-03-08,auction_db.partner8211,keep,auction_db.tax5,f
deposit28987,29566,2007-03-19,auction_db.partner6445,keep,,f
deposit28977,29582,2007-03-15,auction_db.partner505,keep,auction_db.tax5,f
deposit28485,29108,2006-11-27,auction_db.partner7731,keep,auction_db.tax5,f
deposit28748,29294,2007-01-31,auction_db.partner8069,keep,,f
deposit29000,29561,2007-03-20,auction_db.partner7235,keep,,f
deposit28982,29590,2007-03-16,auction_db.partner7235,keep,auction_db.tax5,f
deposit29008,13333,2007-03-20,auction_db.partner8215,keep,,f
deposit28658,29262,2007-01-05,auction_db.partner7593,keep,,f
deposit28161,28650,2006-09-09,auction_db.partner7382,keep,,f
deposit28906,29313,2007-02-27,auction_db.partner8124,keep,auction_db.tax5,f
deposit28905,29245,2007-02-27,auction_db.partner6714,keep,auction_db.tax5,f
deposit28842,29448,2007-02-19,auction_db.partner8094,keep,,f
deposit28817,29425,2007-02-09,auction_db.partner2567,keep,,f
deposit29029,29447,2007-03-22,auction_db.partner3840,keep,,f
deposit29009,14444,2007-03-20,auction_db.partner8216,keep,,f
deposit28704,29318,2007-01-17,auction_db.partner7891,keep,,f
deposit28742,29366,2007-01-31,auction_db.partner6008,keep,,f
deposit28857,29441,2007-02-21,auction_db.partner5350,keep,,f
deposit29015,29638,2007-03-21,auction_db.partner8219,keep,,f
deposit28974,29599,2007-03-15,auction_db.partner8199,keep,,f
deposit29031,29646,2007-03-22,auction_db.partner1030,keep,,f
deposit28826,29393,2007-02-14,auction_db.partner8081,keep,,f
deposit28952,29420,2007-03-08,auction_db.partner7395,keep,,f
deposit28637,29160,2007-01-02,auction_db.partner7849,keep,,f
deposit28980,29596,2007-03-16,auction_db.partner1972,keep,,f
deposit28681,29291,2007-01-10,auction_db.partner3424,keep,,f
deposit28944,29557,2007-03-07,auction_db.partner269,keep,,f
deposit28799,29361,2007-02-06,auction_db.partner8029,keep,,f
deposit29023,29620,2007-03-21,auction_db.partner1724,keep,,f
deposit28170,28659,2006-09-11,auction_db.partner7382,keep,,f
deposit66,25503,2004-03-17,auction_db.partner_unknown,contact,,t
deposit29022,29611,2007-03-21,auction_db.partner8224,keep,,f
deposit28811,29364,2007-02-08,auction_db.partner4131,keep,,f
deposit28962,29578,2007-03-14,auction_db.partner2750,keep,,f
deposit29032,29619,2007-03-22,auction_db.partner453,keep,,f
deposit29025,29645,2007-03-21,auction_db.partner794,keep,,f
deposit28714,29264,2007-01-24,auction_db.partner7925,keep,,f
deposit28780,29395,2007-02-05,auction_db.partner8258,keep,,f
deposit29033,29511,2007-03-22,auction_db.partner5927,keep,,f
deposit29010,29527,2007-03-20,auction_db.partner1577,keep,,f
deposit28379,28968,2006-10-25,auction_db.partner7594,keep,,f
deposit28364,28941,2006-10-24,auction_db.partner1835,keep,,f
deposit28555,29070,2006-12-04,auction_db.partner7756,keep,auction_db.tax5,f
deposit28777,29392,2007-02-05,auction_db.partner8016,keep,,f
deposit28753,29374,2007-02-01,auction_db.partner1717,keep,,f
deposit29018,29214,2007-03-21,auction_db.partner8222,keep,,f
deposit28896,29531,2007-02-26,auction_db.partner8108,keep,,f
deposit28238,28813,2006-09-27,auction_db.partner7450,keep,,f
deposit28991,29399,2007-03-19,auction_db.partner8208,keep,,f
deposit28943,29078,2007-03-07,auction_db.partner7740,keep,,f
deposit27894,28474,2006-05-24,auction_db.partner4133,keep,,f
deposit29028,29606,2007-03-21,auction_db.partner8108,keep,,f
deposit28283,28867,2006-10-06,auction_db.partner7497,keep,,f
deposit28897,29444,2007-02-26,auction_db.partner35,keep,,f
deposit29043,29480,2007-03-28,auction_db.partner7856,keep,,f
deposit28895,29537,2007-02-26,auction_db.partner7451,keep,,f
deposit28814,29357,2007-02-09,auction_db.partner236,keep,,f
deposit28782,28197,2007-02-05,auction_db.partner8018,keep,,f
deposit28247,28753,2006-09-28,auction_db.partner4551,keep,,f
deposit28187,28754,2006-09-13,auction_db.partner7397,keep,,f
deposit29007,29621,2007-03-20,auction_db.partner8214,keep,,f
deposit28708,29146,2007-01-18,auction_db.partner7893,keep,auction_db.tax5,f
deposit28100,28668,2006-08-29,auction_db.partner4394,keep,,f
deposit29051,29577,2007-03-29,auction_db.partner8285,keep,,f
deposit28300,28892,2006-10-12,auction_db.partner7546,keep,,f
deposit29042,29665,2007-03-28,auction_db.partner1408,keep,,f
deposit25853,26450,2004-12-04,auction_db.partner1530,contact,,t
deposit28923,29405,2007-03-01,auction_db.partner2821,keep,,f
deposit29057,29552,2007-04-02,auction_db.partner8290,keep,,f
deposit28981,29595,2007-03-16,auction_db.partner8119,keep,,f
deposit28411,28976,2006-11-03,auction_db.partner7636,keep,,f
deposit28442,29022,2006-11-13,auction_db.partner7654,keep,,f
deposit29071,29695,2007-04-03,auction_db.partner1231,keep,,f
deposit29045,29661,2007-03-29,auction_db.partner7853,keep,,f
deposit28887,29516,2007-02-25,auction_db.partner949,keep,,f
deposit29053,29667,2007-03-30,auction_db.partner1152,keep,,f
deposit28126,28705,2006-09-04,auction_db.partner4406,keep,,f
deposit28825,29389,2007-02-14,auction_db.partner8080,keep,,f
deposit28961,29576,2007-03-14,auction_db.partner4131,keep,,f
deposit28764,29344,2007-02-03,auction_db.partner8010,keep,,f
deposit28549,29071,2006-12-02,auction_db.partner7754,keep,,f
deposit29058,29678,2007-04-02,auction_db.partner8291,keep,,f
deposit28784,29402,2007-02-06,auction_db.partner8020,keep,,f
deposit28751,29298,2007-02-01,auction_db.partner721,keep,,f
deposit29017,29612,2007-03-21,auction_db.partner8220,keep,,f
deposit27452,27815,2006-02-13,auction_db.partner3691,keep,auction_db.tax5,f
deposit29069,29704,2007-04-03,auction_db.partner8297,keep,,f
deposit29072,29681,2007-04-03,auction_db.partner8302,keep,,f
deposit28545,29088,2006-12-01,auction_db.partner_unknown,keep,,f
deposit28588,29187,2006-12-10,auction_db.partner_unknown,keep,,f
deposit29063,29696,2007-04-03,auction_db.partner698,keep,,f
deposit29074,29677,2007-04-04,auction_db.partner1033,keep,,f
deposit29013,29635,2007-03-21,auction_db.partner698,keep,,f
deposit28866,29265,2007-02-21,auction_db.partner7743,keep,auction_db.tax5,f
deposit29082,29652,2007-04-04,auction_db.partner8306,keep,,f
deposit28929,29549,2007-03-06,auction_db.partner8135,keep,,f
deposit29084,29517,2007-04-05,auction_db.partner7716,keep,,f
deposit29086,29720,2007-04-05,auction_db.partner8080,keep,,f
deposit29002,29618,2007-03-20,auction_db.partner1152,keep,,f
deposit28470,29018,2006-11-24,auction_db.partner7398,keep,,f
deposit29089,29723,2007-04-05,auction_db.partner1751,keep,,f
deposit29096,29717,2007-04-06,auction_db.partner8315,keep,,f
deposit29085,29636,2007-04-05,auction_db.partner1341,keep,,f
deposit28829,29343,2007-02-14,auction_db.partner1033,keep,,f
deposit29021,29644,2007-03-21,auction_db.partner8137,keep,,f
deposit28975,29579,2007-03-15,auction_db.partner7565,keep,,f
deposit29006,29509,2007-03-20,auction_db.partner8213,keep,,f
deposit28992,29592,2007-03-19,auction_db.partner1160,keep,,f
deposit29083,29649,2007-04-05,auction_db.partner8307,keep,,f
deposit29040,29651,2007-03-28,auction_db.partner8283,keep,,f
deposit27263,27822,2005-12-19,auction_db.partner701,keep,,f
deposit28971,29588,2007-03-14,auction_db.partner698,keep,,f
deposit29101,29734,2007-04-15,auction_db.partner1231,keep,,f
deposit28972,29597,2007-03-15,auction_db.partner2415,keep,,f
deposit28958,29574,2007-03-13,auction_db.partner8179,keep,,f
deposit29110,29744,2007-04-16,auction_db.partner6008,keep,,f
deposit27525,27885,2006-03-01,auction_db.partner1871,keep,,f
deposit29112,28385,2007-04-16,auction_db.partner8323,keep,,f
deposit29108,29711,2007-04-15,auction_db.partner3020,keep,,f
deposit28734,29303,2007-01-26,auction_db.partner7750,keep,,f
deposit28797,29412,2007-02-06,auction_db.partner8027,keep,auction_db.tax5,f
deposit29020,29616,2007-03-21,auction_db.partner8223,keep,,f
deposit29105,29742,2007-04-15,auction_db.partner1251,keep,,f
deposit29121,29712,2007-04-17,auction_db.partner7569,keep,,f
deposit29087,29512,2007-04-05,auction_db.partner8308,keep,,f
deposit28993,29161,2007-03-15,auction_db.partner366,keep,,f
deposit27882,28468,2006-05-23,auction_db.partner1360,keep,,f
deposit28691,29288,2007-01-12,auction_db.partner3642,keep,,f
deposit28963,29566,2007-03-14,auction_db.partner6445,keep,auction_db.tax5,f
deposit29036,29351,2007-03-28,auction_db.partner1019,keep,,f
deposit28141,28170,2006-09-07,auction_db.partner4411,keep,,f
deposit29039,29659,2007-03-28,auction_db.partner8282,keep,,f
deposit27989,28373,2006-06-19,auction_db.partner1000,keep,,f
deposit28855,29454,2007-02-20,auction_db.partner8097,keep,,f
deposit28413,29011,2006-11-06,auction_db.partner4046,keep,,f
deposit26209,24341,2005-03-02,auction_db.partner1000,contact,,t
deposit28933,29523,2007-03-06,auction_db.partner8137,keep,,f
deposit29041,29624,2007-03-28,auction_db.partner8284,keep,,f
deposit28984,29196,2007-03-19,auction_db.partner242,keep,,f
deposit29088,29725,2007-04-05,auction_db.partner8311,keep,,f
deposit29047,29668,2007-03-29,auction_db.partner5621,keep,,f
deposit28862,29345,2007-02-20,auction_db.partner8102,keep,auction_db.tax5,f
deposit29065,29691,2007-04-03,auction_db.partner8296,keep,,f
deposit28794,29373,2007-02-06,auction_db.partner3437,keep,,f
deposit28932,29440,2007-03-06,auction_db.partner8136,keep,,f
deposit28148,28727,2006-09-07,auction_db.partner7379,keep,,f
deposit27926,28444,2006-05-31,auction_db.partner4150,keep,,f
deposit28774,28750,2007-02-04,auction_db.partner7393,keep,,f
deposit29067,29702,2007-04-03,auction_db.partner8144,keep,,f
deposit28847,29417,2007-02-20,auction_db.partner8095,keep,,f
deposit28426,28928,2006-11-09,auction_db.partner7641,keep,,f
deposit27845,28375,2006-05-10,auction_db.partner3200,keep,,f
deposit29034,29639,2007-03-27,auction_db.partner8265,keep,,f
deposit28888,29521,2007-02-25,auction_db.partner8116,keep,,f
deposit29102,29736,2007-04-15,auction_db.partner2210,keep,,f
deposit28625,29134,2006-12-26,auction_db.partner7842,keep,,f
deposit28167,28722,2006-09-11,auction_db.partner7385,keep,,f
deposit29035,29542,2007-03-27,auction_db.partner8274,keep,,f
deposit29127,29753,2007-04-18,auction_db.partner8328,keep,,f
deposit29122,29751,2007-04-17,auction_db.partner1000,keep,,f
deposit29128,29754,2007-04-18,auction_db.partner1767,keep,,f
deposit28406,28952,2006-11-01,auction_db.partner7586,keep,,f
deposit29075,29707,2007-04-04,auction_db.partner8302,keep,,f
deposit29103,29738,2007-04-15,auction_db.partner319,keep,,f
deposit29117,29297,2007-04-15,auction_db.partner7938,keep,,f
deposit27898,28478,2006-05-29,auction_db.partner4137,keep,,f
deposit28956,19499,2007-03-12,auction_db.partner3020,keep,,f
deposit29078,29710,2007-04-04,auction_db.partner3525,keep,,f
deposit28935,29540,2007-03-06,auction_db.partner8139,keep,,f
